timestamp,requests_per_minute,request_duration,cpu_usage,memory,disk,network_load
1627277820,498.6667,3104.4474,24.1718,657.6094,20262.8672,0.0733
1627277824,498.6667,3104.4474,24.1718,657.6094,20262.8672,0.0733
1627277828,484.0,2990.9436,22.9198,652.375,20263.5742,0.0783
1627277832,484.0,2990.9436,22.9198,652.375,20263.5742,0.0783
1627277836,484.0,2990.9436,22.9198,652.375,20263.5742,0.0783
1627277840,484.0,2990.9436,22.9198,652.375,20263.5742,0.0783
1627277844,466.6667,3057.162,18.6014,663.8672,20265.6523,0.0805
1627277848,466.6667,3057.162,18.6014,663.8672,20265.6523,0.0805
1627277852,466.6667,3057.162,18.6014,663.8672,20265.6523,0.0805
1627277856,480.0,3057.162,18.6014,663.8672,20265.6523,0.0805
1627277860,480.0,3055.5137,22.0413,669.9141,20265.9844,0.0366
1627277864,480.0,3055.5137,22.0413,669.9141,20265.9844,0.0366
1627277868,480.0,3055.5137,22.0413,669.9141,20265.9844,0.0366
1627277872,472.0,3055.5137,26.5424,670.6484,20265.9844,0.0738
1627277876,472.0,3098.9645,26.5424,670.6484,20265.9844,0.0738
1627277880,472.0,3098.9645,26.5424,670.6484,20265.9844,0.0738
1627277884,472.0,3098.9645,26.5424,670.6484,20265.9844,0.0738
1627277888,458.6667,3041.4693,26.3371,672.2109,20265.9844,0.0753
1627277892,458.6667,3041.4693,26.3371,672.2109,20265.9844,0.0753
1627277896,458.6667,3041.4693,26.3371,672.2109,20265.9844,0.0753
1627277900,458.6667,3041.4693,26.3371,672.2109,20265.9844,0.0753
1627277904,452.0,2994.2457,24.3817,671.0234,20267.9766,0.1071
1627277908,452.0,2994.2457,24.3817,671.0234,20267.9766,0.1071
1627277912,452.0,2994.2457,24.3817,671.0234,20267.9766,0.1071
1627277916,454.6667,2994.2457,24.3817,671.0234,20267.9766,0.1071
1627277920,454.6667,3026.5329,24.2805,670.9141,20268.9727,0.0817
1627277924,454.6667,3026.5329,24.2805,670.9141,20268.9727,0.0817
1627277928,454.6667,3026.5329,24.2805,670.9141,20268.9727,0.0817
1627277932,457.3333,3026.5329,21.4872,671.5547,20268.9727,0.095
1627277936,457.3333,3043.2829,21.4872,671.5547,20268.9727,0.095
1627277940,457.3333,3043.2829,21.4872,671.5547,20268.9727,0.095
1627277944,457.3333,3043.2829,21.4872,671.5547,20268.9727,0.095
1627277948,445.3333,3081.9192,19.9493,669.8281,20269.6289,0.0383
1627277952,445.3333,3081.9192,19.9493,669.8281,20269.6289,0.0383
1627277956,445.3333,3081.9192,19.9493,669.8281,20269.6289,0.0383
1627277960,445.3333,3081.9192,19.9493,669.8281,20269.6289,0.0383
1627277964,438.6667,3092.7864,24.0592,673.3594,20271.5508,0.0718
1627277968,438.6667,3092.7864,24.0592,673.3594,20271.5508,0.0718
1627277972,438.6667,3092.7864,24.0592,673.3594,20271.5508,0.0718
1627277976,436.0,3092.7864,24.0592,673.3594,20271.5508,0.0718
1627277980,436.0,3097.4715,24.2768,675.0234,20271.8555,0.0337
1627277984,436.0,3097.4715,24.2768,675.0234,20271.8555,0.0337
1627277988,436.0,3097.4715,24.2768,675.0234,20271.8555,0.0337
1627277992,428.0,3097.4715,29.011,673.3203,20271.8555,0.4354
1627277996,428.0,3044.0592,29.011,673.3203,20271.8555,0.4354
1627278000,428.0,3044.0592,29.011,673.3203,20271.8555,0.4354
1627278004,428.0,3044.0592,29.011,673.3203,20271.8555,0.4354
1627278008,408.0,3011.3977,24.1581,672.6641,20272.4766,0.2084
1627278012,408.0,3011.3977,24.1581,672.6641,20272.4766,0.2084
1627278016,408.0,3011.3977,24.1581,672.6641,20272.4766,0.2084
1627278020,408.0,3011.3977,24.1581,672.6641,20272.4766,0.2084
1627278024,416.0,3072.7069,24.8968,674.8594,20274.2969,0.0658
1627278028,416.0,3072.7069,24.8968,674.8594,20274.2969,0.0658
1627278032,416.0,3072.7069,24.8968,674.8594,20274.2969,0.0658
1627278036,408.0,3072.7069,24.8968,674.8594,20274.2969,0.0658
1627278040,408.0,3119.7181,24.3573,679.0977,20274.5859,0.0336
1627278044,408.0,3119.7181,24.3573,679.0977,20274.5859,0.0336
1627278048,408.0,3119.7181,24.3573,679.0977,20274.5859,0.0336
1627278052,404.0,3119.7181,20.6257,664.6992,20274.5859,0.0681
1627278056,404.0,3140.8586,20.6257,664.6992,20274.5859,0.0681
1627278060,404.0,3140.8586,20.6257,664.6992,20274.5859,0.0681
1627278064,404.0,3140.8586,20.6257,664.6992,20274.5859,0.0681
1627278068,381.3333,3115.0813,19.8388,662.0156,20275.4453,0.1722
1627278072,381.3333,3115.0813,19.8388,662.0156,20275.4453,0.1722
1627278076,381.3333,3115.0813,19.8388,662.0156,20275.4453,0.1722
1627278080,381.3333,3115.0813,19.8388,662.0156,20275.4453,0.1722
1627278084,386.6667,3172.2185,20.8054,677.4219,20277.1641,0.7637
1627278088,386.6667,3172.2185,20.8054,677.4219,20277.1641,0.7637
1627278092,386.6667,3172.2185,20.8054,677.4219,20277.1641,0.7637
1627278096,381.3333,3172.2185,20.8054,677.4219,20277.1641,0.7637
1627278100,381.3333,3178.2062,9.444,674.7539,20277.1641,0.604
1627278104,381.3333,3178.2062,9.444,674.7539,20277.1641,0.604
1627278108,381.3333,3178.2062,9.444,674.7539,20277.1641,0.604
1627278112,384.0,3178.2062,22.8696,670.3711,20277.1641,0.0585
1627278116,384.0,3211.7597,22.8696,670.3711,20277.1641,0.0585
1627278120,384.0,3211.7597,22.8696,670.3711,20277.1641,0.0585
1627278124,384.0,3211.7597,22.8696,670.3711,20277.1641,0.0585
1627278128,362.6667,3101.0083,9.1666,672.9648,20277.9492,0.0293
1627278132,362.6667,3101.0083,9.1666,672.9648,20277.9492,0.0293
1627278136,362.6667,3101.0083,9.1666,672.9648,20277.9492,0.0293
1627278140,362.6667,3101.0083,9.1666,672.9648,20277.9492,0.0293
1627278144,356.0,3160.5394,21.1239,677.2305,20279.5195,0.055
1627278148,356.0,3160.5394,21.1239,677.2305,20279.5195,0.055
1627278152,356.0,3160.5394,21.1239,677.2305,20279.5195,0.055
1627278156,352.0,3160.5394,21.1239,677.2305,20279.5195,0.055
1627278160,352.0,3146.3681,22.5653,679.6914,20279.5195,0.0637
1627278164,352.0,3146.3681,22.5653,679.6914,20279.5195,0.0637
1627278168,352.0,3146.3681,22.5653,679.6914,20279.5195,0.0637
1627278172,360.0,3146.3681,25.0541,669.957,20279.5195,0.081
1627278176,360.0,3193.8304,25.0541,669.957,20279.5195,0.081
1627278180,360.0,3193.8304,25.0541,669.957,20279.5195,0.081
1627278184,360.0,3193.8304,25.0541,669.957,20279.5195,0.081
1627278188,354.6667,3192.8989,16.7531,663.1758,20280.2773,0.0217
1627278192,354.6667,3192.8989,16.7531,663.1758,20280.2773,0.0217
1627278196,354.6667,3192.8989,16.7531,663.1758,20280.2773,0.0217
1627278200,354.6667,3192.8989,16.7531,663.1758,20280.2773,0.0217
1627278204,341.3333,3138.7608,14.561,669.1289,20281.793,0.0631
1627278208,341.3333,3138.7608,14.561,669.1289,20281.793,0.0631
1627278212,341.3333,3138.7608,14.561,669.1289,20281.793,0.0631
1627278216,338.6667,3138.7608,14.561,669.1289,20281.793,0.0631
1627278220,338.6667,3248.7761,22.5753,670.4727,20281.793,0.0607
1627278224,338.6667,3248.7761,22.5753,670.4727,20281.793,0.0607
1627278228,338.6667,3248.7761,22.5753,670.4727,20281.793,0.0607
1627278232,337.3333,3248.7761,24.82,670.1914,20281.793,0.0506
1627278236,337.3333,3221.5922,24.82,670.1914,20281.793,0.0506
1627278240,337.3333,3221.5922,24.82,670.1914,20281.793,0.0506
1627278244,337.3333,3221.5922,24.82,670.1914,20281.793,0.0506
1627278248,326.6667,3227.4118,23.8947,671.7773,20282.2656,0.0749
1627278252,326.6667,3227.4118,23.8947,671.7773,20282.2656,0.0749
1627278256,326.6667,3227.4118,23.8947,671.7773,20282.2656,0.0749
1627278260,326.6667,3227.4118,23.8947,671.7773,20282.2656,0.0749
1627278264,308.0,3261.0276,23.6733,672.8086,20283.6719,0.0724
1627278268,308.0,3261.0276,23.6733,672.8086,20283.6719,0.0724
1627278272,308.0,3261.0276,23.6733,672.8086,20283.6719,0.0724
1627278276,313.3333,3261.0276,23.6733,672.8086,20283.6719,0.0724
1627278280,313.3333,3202.1275,20.4036,671.668,20283.9023,0.0175
1627278284,313.3333,3202.1275,20.4036,671.668,20283.9023,0.0175
1627278288,313.3333,3202.1275,20.4036,671.668,20283.9023,0.0175
1627278292,305.3333,3202.1275,19.553,671.7461,20283.9023,0.0406
1627278296,305.3333,3314.0323,19.553,671.7461,20283.9023,0.0406
1627278300,305.3333,3314.0323,19.553,671.7461,20283.9023,0.0406
1627278304,305.3333,3314.0323,19.553,671.7461,20283.9023,0.0406
1627278308,313.3333,3233.0223,18.5817,671.543,20284.5703,0.05
1627278312,313.3333,3233.0223,18.5817,671.543,20284.5703,0.05
1627278316,313.3333,3233.0223,18.5817,671.543,20284.5703,0.05
1627278320,313.3333,3233.0223,18.5817,671.543,20284.5703,0.05
1627278324,294.6667,3322.7996,14.531,671.7617,20285.9062,0.0435
1627278328,294.6667,3322.7996,14.531,671.7617,20285.9062,0.0435
1627278332,294.6667,3322.7996,14.531,671.7617,20285.9062,0.0435
1627278336,294.6667,3322.7996,14.531,671.7617,20285.9062,0.0435
1627278340,294.6667,3219.1462,17.1596,671.918,20285.9062,0.0201
1627278344,294.6667,3219.1462,17.1596,671.918,20285.9062,0.0201
1627278348,294.6667,3219.1462,17.1596,671.918,20285.9062,0.0201
1627278352,282.6667,3219.1462,16.1671,672.1367,20285.9062,0.0343
1627278356,282.6667,3295.2119,16.1671,672.1367,20285.9062,0.0343
1627278360,282.6667,3295.2119,16.1671,672.1367,20285.9062,0.0343
1627278364,282.6667,3295.2119,16.1671,672.1367,20285.9062,0.0343
1627278368,284.0,3303.9165,8.0177,672.1602,20286.3164,0.0343
1627278372,284.0,3303.9165,8.0177,672.1602,20286.3164,0.0343
1627278376,284.0,3303.9165,8.0177,672.1602,20286.3164,0.0343
1627278380,284.0,3303.9165,8.0177,672.1602,20286.3164,0.0343
1627278384,277.3333,3372.4417,14.7298,672.2852,20287.5352,0.0414
1627278388,277.3333,3372.4417,14.7298,672.2852,20287.5352,0.0414
1627278392,277.3333,3372.4417,14.7298,672.2852,20287.5352,0.0414
1627278396,274.6667,3372.4417,14.7298,672.2852,20287.5352,0.0414
1627278400,274.6667,3282.1751,7.5387,673.2227,20287.7344,0.0199
1627278404,274.6667,3282.1751,7.5387,673.2227,20287.7344,0.0199
1627278408,274.6667,3282.1751,7.5387,673.2227,20287.7344,0.0199
1627278412,269.3333,3282.1751,15.3258,673.3633,20287.7344,0.0389
1627278416,269.3333,3332.9735,15.3258,673.3633,20287.7344,0.0389
1627278420,269.3333,3332.9735,15.3258,673.3633,20287.7344,0.0389
1627278424,269.3333,3332.9735,15.3258,673.3633,20287.7344,0.0389
1627278428,264.0,3345.4682,7.3919,674.0273,20288.1133,0.0458
1627278432,264.0,3345.4682,7.3919,674.0273,20288.1133,0.0458
1627278436,264.0,3345.4682,7.3919,674.0273,20288.1133,0.0458
1627278440,264.0,3345.4682,7.3919,674.0273,20288.1133,0.0458
1627278444,254.6667,3356.6486,17.7374,668.0273,20289.2461,0.1788
1627278448,254.6667,3356.6486,17.7374,668.0273,20289.2461,0.1788
1627278452,254.6667,3356.6486,17.7374,668.0273,20289.2461,0.1788
1627278456,249.3333,3356.6486,17.7374,668.0273,20289.2461,0.1788
1627278460,249.3333,3345.0374,16.2925,665.9531,20289.4336,0.2092
1627278464,249.3333,3345.0374,16.2925,665.9531,20289.4336,0.2092
1627278468,249.3333,3345.0374,16.2925,665.9531,20289.4336,0.2092
1627278472,246.6667,3345.0374,15.9128,665.9297,20289.4336,0.2739
1627278476,246.6667,3384.0013,15.9128,665.9297,20289.4336,0.2739
1627278480,246.6667,3384.0013,15.9128,665.9297,20289.4336,0.2739
1627278484,246.6667,3384.0013,15.9128,665.9297,20289.4336,0.2739
1627278488,237.3333,3429.4526,15.4318,668.1328,20289.957,0.0816
1627278492,237.3333,3429.4526,15.4318,668.1328,20289.957,0.0816
1627278496,237.3333,3429.4526,15.4318,668.1328,20289.957,0.0816
1627278500,237.3333,3429.4526,15.4318,668.1328,20289.957,0.0816
1627278504,232.0,3349.2912,19.2798,667.6172,20291.0039,0.1462
1627278508,232.0,3349.2912,19.2798,667.6172,20291.0039,0.1462
1627278512,232.0,3349.2912,19.2798,667.6172,20291.0039,0.1462
1627278516,229.3333,3349.2912,19.2798,667.6172,20291.0039,0.1462
1627278520,229.3333,3347.4214,12.4267,667.1953,20291.0039,0.0171
1627278524,229.3333,3347.4214,12.4267,667.1953,20291.0039,0.0171
1627278528,229.3333,3347.4214,12.4267,667.1953,20291.0039,0.0171
1627278532,230.6667,3347.4214,16.1597,664.6953,20291.0039,0.3554
1627278536,230.6667,3314.7555,16.1597,664.6953,20291.0039,0.3554
1627278540,230.6667,3314.7555,16.1597,664.6953,20291.0039,0.3554
1627278544,230.6667,3314.7555,16.1597,664.6953,20291.0039,0.3554
1627278548,226.6667,3375.8035,15.3201,663.4961,20291.0039,0.5439
1627278552,226.6667,3375.8035,15.3201,663.4961,20291.0039,0.5439
1627278556,226.6667,3375.8035,15.3201,663.4961,20291.0039,0.5439
1627278560,226.6667,3375.8035,15.3201,663.4961,20291.0039,0.5439
1627278564,218.6667,3359.0214,17.7648,669.6758,20291.9727,0.2203
1627278568,218.6667,3359.0214,17.7648,669.6758,20291.9727,0.2203
1627278572,218.6667,3359.0214,17.7648,669.6758,20291.9727,0.2203
1627278576,210.6667,3359.0214,17.7648,669.6758,20291.9727,0.2203
1627278580,210.6667,3342.1541,9.7081,670.0977,20292.457,0.0361
1627278584,210.6667,3342.1541,9.7081,670.0977,20292.457,0.0361
1627278588,210.6667,3342.1541,9.7081,670.0977,20292.457,0.0361
1627278592,202.6667,3342.1541,12.7829,668.8008,20292.457,0.0472
1627278596,202.6667,3439.7857,12.7829,668.8008,20292.457,0.0472
1627278600,202.6667,3439.7857,12.7829,668.8008,20292.457,0.0472
1627278604,202.6667,3439.7857,12.7829,668.8008,20292.457,0.0472
1627278608,201.3333,3398.0572,14.9405,668.6523,20292.6094,0.0157
1627278612,201.3333,3398.0572,14.9405,668.6523,20292.6094,0.0157
1627278616,201.3333,3398.0572,14.9405,668.6523,20292.6094,0.0157
1627278620,201.3333,3398.0572,14.9405,668.6523,20292.6094,0.0157
1627278624,196.0,3491.2607,12.0245,669.2461,20293.5312,0.0374
1627278628,196.0,3491.2607,12.0245,669.2461,20293.5312,0.0374
1627278632,196.0,3491.2607,12.0245,669.2461,20293.5312,0.0374
1627278636,198.6667,3491.2607,12.0245,669.2461,20293.5312,0.0374
1627278640,198.6667,3482.09,16.9039,669.4336,20293.8398,0.0132
1627278644,198.6667,3482.09,16.9039,669.4336,20293.8398,0.0132
1627278648,198.6667,3482.09,16.9039,669.4336,20293.8398,0.0132
1627278652,189.3333,3482.09,13.5962,668.6992,20293.8398,0.029
1627278656,189.3333,3500.1336,13.5962,668.6992,20293.8398,0.029
1627278660,189.3333,3500.1336,13.5962,668.6992,20293.8398,0.029
1627278664,189.3333,3500.1336,13.5962,668.6992,20293.8398,0.029
1627278668,178.6667,3456.5799,12.33,667.4414,20293.8398,0.008
1627278672,178.6667,3456.5799,12.33,667.4414,20293.8398,0.008
1627278676,178.6667,3456.5799,12.33,667.4414,20293.8398,0.008
1627278680,178.6667,3456.5799,12.33,667.4414,20293.8398,0.008
1627278684,172.0,3383.6183,10.9639,668.0352,20294.6367,0.0311
1627278688,172.0,3383.6183,10.9639,668.0352,20294.6367,0.0311
1627278692,172.0,3383.6183,10.9639,668.0352,20294.6367,0.0311
1627278696,169.3333,3383.6183,10.9639,668.0352,20294.6367,0.0311
1627278700,169.3333,3431.3111,7.218,667.8398,20295.0352,0.0368
1627278704,169.3333,3431.3111,7.218,667.8398,20295.0352,0.0368
1627278708,169.3333,3431.3111,7.218,667.8398,20295.0352,0.0368
1627278712,176.0,3431.3111,10.5936,666.9961,20295.0352,0.0246
1627278716,176.0,3492.4875,10.5936,666.9961,20295.0352,0.0246
1627278720,176.0,3492.4875,10.5936,666.9961,20295.0352,0.0246
1627278724,176.0,3492.4875,10.5936,666.9961,20295.0352,0.0246
1627278728,164.0,3456.0512,13.5007,667.0039,20295.0352,0.0366
1627278732,164.0,3456.0512,13.5007,667.0039,20295.0352,0.0366
1627278736,164.0,3456.0512,13.5007,667.0039,20295.0352,0.0366
1627278740,164.0,3456.0512,13.5007,667.0039,20295.0352,0.0366
1627278744,158.6667,3450.9292,9.6933,666.4258,20295.7305,0.0363
1627278748,158.6667,3450.9292,9.6933,666.4258,20295.7305,0.0363
1627278752,158.6667,3450.9292,9.6933,666.4258,20295.7305,0.0363
1627278756,154.6667,3450.9292,9.6933,666.4258,20295.7305,0.0363
1627278760,154.6667,3454.642,11.4661,666.1992,20296.0781,0.031
1627278764,154.6667,3454.642,11.4661,666.1992,20296.0781,0.031
1627278768,154.6667,3454.642,11.4661,666.1992,20296.0781,0.031
1627278772,153.3333,3454.642,11.7335,666.5586,20296.0781,0.0255
1627278776,153.3333,3545.9539,11.7335,666.5586,20296.0781,0.0255
1627278780,153.3333,3545.9539,11.7335,666.5586,20296.0781,0.0255
1627278784,153.3333,3545.9539,11.7335,666.5586,20296.0781,0.0255
1627278788,146.6667,3486.2589,8.209,667.7695,20296.3008,0.0282
1627278792,146.6667,3486.2589,8.209,667.7695,20296.3008,0.0282
1627278796,146.6667,3486.2589,8.209,667.7695,20296.3008,0.0282
1627278800,146.6667,3486.2589,8.209,667.7695,20296.3008,0.0282
1627278804,138.6667,3418.2851,9.4259,675.4414,20296.9648,0.0209
1627278808,138.6667,3418.2851,9.4259,675.4414,20296.9648,0.0209
1627278812,138.6667,3418.2851,9.4259,675.4414,20296.9648,0.0209
1627278816,136.0,3418.2851,9.4259,675.4414,20296.9648,0.0209
1627278820,136.0,3285.4673,4.1843,678.3477,20297.0742,0.0199
1627278824,136.0,3285.4673,4.1843,678.3477,20297.0742,0.0199
1627278828,136.0,3285.4673,4.1843,678.3477,20297.0742,0.0199
1627278832,134.6667,3285.4673,9.8823,674.6602,20297.0742,0.0194
1627278836,134.6667,3423.3578,9.8823,674.6602,20297.0742,0.0194
1627278840,134.6667,3423.3578,9.8823,674.6602,20297.0742,0.0194
1627278844,134.6667,3423.3578,9.8823,674.6602,20297.0742,0.0194
1627278848,128.0,3391.3723,5.0003,672.543,20297.3672,0.0166
1627278852,128.0,3391.3723,5.0003,672.543,20297.3672,0.0166
1627278856,128.0,3391.3723,5.0003,672.543,20297.3672,0.0166
1627278860,128.0,3391.3723,5.0003,672.543,20297.3672,0.0166
1627278864,126.6667,3465.5883,9.2261,672.7773,20297.9531,0.0177
1627278868,126.6667,3465.5883,9.2261,672.7773,20297.9531,0.0177
1627278872,126.6667,3465.5883,9.2261,672.7773,20297.9531,0.0177
1627278876,128.0,3465.5883,9.2261,672.7773,20297.9531,0.0177
1627278880,128.0,3387.6715,4.691,673.1055,20297.9531,0.0078
1627278884,128.0,3387.6715,4.691,673.1055,20297.9531,0.0078
1627278888,128.0,3387.6715,4.691,673.1055,20297.9531,0.0078
1627278892,121.3333,3387.6715,15.2715,659.7617,20297.9531,0.3576
1627278896,121.3333,3386.482,15.2715,659.7617,20297.9531,0.3576
1627278900,121.3333,3386.482,15.2715,659.7617,20297.9531,0.3576
1627278904,121.3333,3386.482,15.2715,659.7617,20297.9531,0.3576
1627278908,112.0,3483.463,14.2001,653.0352,20297.9531,0.5587
1627278912,112.0,3483.463,14.2001,653.0352,20297.9531,0.5587
1627278916,112.0,3483.463,14.2001,653.0352,20297.9531,0.5587
1627278920,112.0,3483.463,14.2001,653.0352,20297.9531,0.5587
1627278924,102.6667,3541.3194,9.7163,663.3008,20298.4688,0.013
1627278928,102.6667,3541.3194,9.7163,663.3008,20298.4688,0.013
1627278932,102.6667,3541.3194,9.7163,663.3008,20298.4688,0.013
1627278936,102.6667,3541.3194,9.7163,663.3008,20298.4688,0.013
1627278940,102.6667,3439.8996,9.1585,667.9883,20298.7266,0.0169
1627278944,102.6667,3439.8996,9.1585,667.9883,20298.7266,0.0169
1627278948,102.6667,3439.8996,9.1585,667.9883,20298.7266,0.0169
1627278952,97.3333,3439.8996,8.4229,668.8945,20298.7266,0.171
1627278956,97.3333,3450.0985,8.4229,668.8945,20298.7266,0.171
1627278960,97.3333,3450.0985,8.4229,668.8945,20298.7266,0.171
1627278964,97.3333,3450.0985,8.4229,668.8945,20298.7266,0.171
1627278968,88.0,3263.4452,11.9079,668.4961,20298.9492,0.1472
1627278972,88.0,3263.4452,11.9079,668.4961,20298.9492,0.1472
1627278976,88.0,3263.4452,11.9079,668.4961,20298.9492,0.1472
1627278980,88.0,3263.4452,11.9079,668.4961,20298.9492,0.1472
1627278984,86.6667,3419.401,16.5677,669.3711,20299.3945,0.1424
1627278988,86.6667,3419.401,16.5677,669.3711,20299.3945,0.1424
1627278992,86.6667,3419.401,16.5677,669.3711,20299.3945,0.1424
1627278996,84.0,3419.401,16.5677,669.3711,20299.3945,0.1424
1627279000,84.0,3365.8651,10.7842,667.1289,20299.3945,0.1897
1627279004,84.0,3365.8651,10.7842,667.1289,20299.3945,0.1897
1627279008,84.0,3365.8651,10.7842,667.1289,20299.3945,0.1897
1627279012,82.6667,3365.8651,8.4463,659.2383,20299.3945,0.0127
1627279016,82.6667,3327.1357,8.4463,659.2383,20299.3945,0.0127
1627279020,82.6667,3327.1357,8.4463,659.2383,20299.3945,0.0127
1627279024,82.6667,3327.1357,8.4463,659.2383,20299.3945,0.0127
1627279028,74.6667,3642.87,8.2656,662.2773,20299.5078,0.0188
1627279032,74.6667,3642.87,8.2656,662.2773,20299.5078,0.0188
1627279036,74.6667,3642.87,8.2656,662.2773,20299.5078,0.0188
1627279040,74.6667,3642.87,8.2656,662.2773,20299.5078,0.0188
1627279044,69.3333,3480.5729,7.0376,668.3398,20299.8516,0.0152
1627279048,69.3333,3480.5729,7.0376,668.3398,20299.8516,0.0152
1627279052,69.3333,3480.5729,7.0376,668.3398,20299.8516,0.0152
1627279056,66.6667,3480.5729,7.0376,668.3398,20299.8516,0.0152
1627279060,66.6667,3796.5169,3.7676,667.6836,20299.9102,0.0145
1627279064,66.6667,3796.5169,3.7676,667.6836,20299.9102,0.0145
1627279068,66.6667,3796.5169,3.7676,667.6836,20299.9102,0.0145
1627279072,61.3333,3796.5169,8.0072,666.0586,20299.9102,0.0097
1627279076,61.3333,3268.0215,8.0072,666.0586,20299.9102,0.0097
1627279080,61.3333,3268.0215,8.0072,666.0586,20299.9102,0.0097
1627279084,61.3333,3268.0215,8.0072,666.0586,20299.9102,0.0097
1627279088,56.0,3514.3158,3.805,668.8633,20299.9102,0.0081
1627279092,56.0,3514.3158,3.805,668.8633,20299.9102,0.0081
1627279096,56.0,3514.3158,3.805,668.8633,20299.9102,0.0081
1627279100,56.0,3514.3158,3.805,668.8633,20299.9102,0.0081
1627279104,52.0,3281.8311,7.1029,669.2227,20300.2148,0.0083
1627279108,52.0,3281.8311,7.1029,669.2227,20300.2148,0.0083
1627279112,52.0,3281.8311,7.1029,669.2227,20300.2148,0.0083
1627279116,53.3333,3281.8311,7.1029,669.2227,20300.2148,0.0083
1627279120,53.3333,3336.279,6.385,666.4805,20300.3672,0.0042
1627279124,53.3333,3336.279,6.385,666.4805,20300.3672,0.0042
1627279128,53.3333,3336.279,6.385,666.4805,20300.3672,0.0042
1627279132,48.0,3336.279,6.6153,671.4336,20300.3672,0.0091
1627279136,48.0,3134.3905,6.6153,671.4336,20300.3672,0.0091
1627279140,48.0,3134.3905,6.6153,671.4336,20300.3672,0.0091
1627279144,48.0,3134.3905,6.6153,671.4336,20300.3672,0.0091
1627279148,40.0,3271.9808,2.8795,673.918,20300.4648,0.0091
1627279152,40.0,3271.9808,2.8795,673.918,20300.4648,0.0091
1627279156,40.0,3271.9808,2.8795,673.918,20300.4648,0.0091
1627279160,40.0,3271.9808,2.8795,673.918,20300.4648,0.0091
1627279164,34.6667,3522.2972,4.9625,676.543,20300.6602,0.0059
1627279168,34.6667,3522.2972,4.9625,676.543,20300.6602,0.0059
1627279172,34.6667,3522.2972,4.9625,676.543,20300.6602,0.0059
1627279176,34.6667,3522.2972,4.9625,676.543,20300.6602,0.0059
1627279180,34.6667,3525.2938,4.7016,671.7773,20300.6602,0.0082
1627279184,34.6667,3525.2938,4.7016,671.7773,20300.6602,0.0082
1627279188,34.6667,3525.2938,4.7016,671.7773,20300.6602,0.0082
1627279192,33.3333,3525.2938,7.1913,661.9023,20300.6602,0.0057
1627279196,33.3333,3629.9464,7.1913,661.9023,20300.6602,0.0057
1627279200,33.3333,3629.9464,7.1913,661.9023,20300.6602,0.0057
1627279204,33.3333,3629.9464,7.1913,661.9023,20300.6602,0.0057
1627279208,24.0,3893.725,2.5158,662.9258,20300.7109,0.0057
1627279212,24.0,3893.725,2.5158,662.9258,20300.7109,0.0057
1627279216,24.0,3893.725,2.5158,662.9258,20300.7109,0.0057
1627279220,24.0,3893.725,2.5158,662.9258,20300.7109,0.0057
1627279224,18.6667,3544.0,4.7286,666.6445,20300.8672,0.0048
1627279228,18.6667,3544.0,4.7286,666.6445,20300.8672,0.0048
1627279232,18.6667,3544.0,4.7286,666.6445,20300.8672,0.0048
1627279236,13.3333,3544.0,4.7286,666.6445,20300.8672,0.0048
1627279240,13.3333,3140.0,3.5377,668.7227,20300.8945,0.0053
1627279244,13.3333,3140.0,3.5377,668.7227,20300.8945,0.0053
1627279248,13.3333,3140.0,3.5377,668.7227,20300.8945,0.0053
1627279252,14.6667,3140.0,5.2269,668.7539,20300.8945,0.0042
1627279256,14.6667,2035.0,5.2269,668.7539,20300.8945,0.0042
1627279260,14.6667,2035.0,5.2269,668.7539,20300.8945,0.0042
1627279264,14.6667,2035.0,5.2269,668.7539,20300.8945,0.0042
1627279268,9.3333,3044.125,2.1427,669.1445,20300.8945,0.0056
1627279272,9.3333,3044.125,2.1427,669.1445,20300.8945,0.0056
1627279276,9.3333,3044.125,2.1427,669.1445,20300.8945,0.0056
1627279280,9.3333,3044.125,2.1427,669.1445,20300.8945,0.0056
1627279284,6.6667,3422.0625,4.7656,670.1133,20300.9648,0.0031
1627279288,6.6667,3422.0625,4.7656,670.1133,20300.9648,0.0031
1627279292,6.6667,3422.0625,4.7656,670.1133,20300.9648,0.0031
1627279312,1.3333,4250.0,4.7656,670.1133,20300.9648,0.0031
1627279316,1.3333,4250.0,5.0413,670.1289,20301.0,0.0039
1627279320,1.3333,4250.0,5.0413,670.1289,20301.0,0.0039
1627279324,1.3333,4250.0,5.0413,670.1289,20301.0,0.0039
1627279328,6.6667,3846.75,7.2643,668.0039,20301.0,0.0013
1627279332,6.6667,3846.75,7.2643,668.0039,20301.0,0.0013
1627279336,6.6667,3846.75,7.2643,668.0039,20301.0,0.0013
1627279340,6.6667,3846.75,7.2643,668.0039,20301.0,0.0013
1627279344,10.6667,3973.5417,7.4646,668.5078,20301.0,0.1534
1627279348,10.6667,3973.5417,7.4646,668.5078,20301.0,0.1534
1627279352,10.6667,3973.5417,7.4646,668.5078,20301.0,0.1534
1627279356,14.6667,3973.5417,7.4646,668.5078,20301.0,0.1534
1627279360,14.6667,3643.3,6.3152,673.6719,20301.0234,0.2826
1627279364,14.6667,3643.3,6.3152,673.6719,20301.0234,0.2826
1627279368,14.6667,3643.3,6.3152,673.6719,20301.0234,0.2826
1627279372,13.3333,3439.3125,6.3152,673.6719,20301.0234,0.2826
1627279376,13.3333,3439.3125,7.1004,674.6719,20301.0352,0.0014
